scenario,method,energy_cost_yuan,soc_restoration_cost_yuan,equivalent_cost_yuan,risk_adjusted_cost_yuan,grid_energy_kwh,generator_energy_kwh,diesel_fuel_l,generator_startup_cost_yuan,storage_throughput_kwh,unserved_energy_kwh,max_unserved_power_kw,spill_energy_kwh,minimum_soc_pct,final_soc_pct,restoration_reference_soc_pct,generator_startups,mean_generator_load_pct_when_on,mean_decision_seconds,p95_decision_seconds,max_decision_seconds,supervisory_protection_fraction,supervisory_mode_switches,solve_seconds
B_connection_transition,Risk-Aware-Ensemble-MPC,348.1373454977248,47.63786390070261,395.7752093984274,395.7752093984274,356.4390356692137,38.32665146690961,10.088812181670395,10.0,61.65368146597161,0.0,0.0,0.0,27.120122244688577,27.120122244688577,75.01686805650405,2,37.33115402621065,0.004902028555504027,0.00789579150005011,0.06517594699835172,0.0,0,1.7681338809998124
B_connection_transition,Risk-Adaptive-CVaR-MPC,374.326722911792,4.9090473007564395,379.2357702125484,379.2357702125484,414.29897761100744,34.69589358694803,9.205986640381136,10.0,6.35647959755669,0.0,0.0,0.0,70.08114316269658,70.08114316269658,75.01686805650405,2,33.7947015457286,0.017873828441548136,0.08240802685431846,0.13834663799934788,0.0,0,6.438093475997448
B_connection_transition,Risk-SOC-Supervisory-MPC,385.1909453820028,0.016776884658644714,385.20772226666145,385.20772226666145,414.83190325693545,40.586479008610866,10.64698635753103,10.0,4.210618861411341,0.0,0.0,0.0,74.05666447899407,75.0,75.01686805650405,2,39.532284748646944,0.01776972158608664,0.07368853880179815,0.13737455199589022,0.0,0,6.4006105799999204
C_tripping_impact,Rule-Based,441.24041045279597,17.725762853961417,458.9661733067574,1361.6987652368935,214.48185807977967,103.41278043956098,27.866913032057976,75.0,32.43525790689134,9.02732591930136,232.6036345474738,0.0,39.12347895403836,39.12347895403836,56.94557021124498,15,24.237370415522108,2.043960808401203e-05,2.2374349282472394e-05,3.282900433987379e-05,0.0,0,0.008846299999277107
C_tripping_impact,Persistence-MPC,408.7653829389953,41.71885440425319,450.4842373432485,3471.9776580164994,179.13585988164908,86.87262986346869,23.694013868106268,95.0,58.65123781185174,30.214934206732508,488.45461123806217,0.0,15.0,15.0,56.94557021124498,19,25.957957130518526,0.009088746350001505,0.029470481248426952,0.07649164600297809,0.0,0,3.275154996998026
C_tripping_impact,ML-Robust-MPC,423.3593205430166,32.356907743263164,455.7162282862798,1358.4488202164155,198.70134189669508,101.13790319668959,27.065049947703308,70.0,61.39363412188116,9.027325919301358,232.60363454747383,0.0,24.41282296913823,24.41282296913823,56.94557021124498,14,26.42976564373422,0.013738947963853812,0.04895091355101614,0.07399847300257534,0.0,0,4.949152606001007
C_tripping_impact,Scenario-CVaR-MPC,441.79326351450254,21.75885108273346,463.552114597236,1366.2847065273718,218.23361495994484,94.62244220229614,25.449638019820767,90.0,39.21574971951983,9.027325919301358,232.60363454747383,0.0,35.06847342035677,35.06847342035677,56.94557021124498,18,28.161441131635755,0.0383572961944689,0.12255787774520287,0.2796268419988337,0.0,0,13.81286569799704
C_tripping_impact,Risk-Aware-Ensemble-MPC,420.54556631859253,25.284571455447267,445.8301377740398,1348.5627297041758,210.18385224384193,98.60135349765913,26.463600684429977,65.0,51.65798636690877,9.02732591930136,232.60363454747386,0.0,31.523592968802305,31.523592968802305,56.94557021124498,13,24.325991816856693,0.015575275658031589,0.05230590079518152,0.08446704700327246,0.0,0,5.61024964399985
C_tripping_impact,Risk-Adaptive-CVaR-MPC,415.4505207341332,30.56164287602261,446.0121636101558,1348.7447555402919,217.4645616236703,83.8900380774116,22.577500577699453,85.0,44.18003473260871,9.02732591930136,232.6036345474738,0.0,26.217843974915006,26.217843974915006,56.94557021124498,17,27.237025349808956,0.04281900732504356,0.12562083544398775,0.28173591299855616,0.0,0,15.418950491999567
C_tripping_impact,Risk-SOC-Supervisory-MPC,441.9737737024811,14.076527374875926,456.050301077357,1358.7828930074927,226.61417460484583,96.99527797341277,25.82046554534804,80.0,48.85271412482129,9.027325919301358,232.60363454747383,0.0,42.79254573909709,42.79254573909709,56.94557021124498,16,29.333249387120798,0.029314356983195466,0.11418172740159209,0.20160783199389698,0.49166666666666664,10,10.55678404399805
